Date,Open,High,Low,Close,Volume,Symbol,ma_7,ma_30,pct_change
2025-10-16,248.25,249.04,245.13,247.45,3.9776976E7,AAPL,247.98999677385603,248.5883331298828,0.0
2025-10-17,248.02,253.38,247.27,252.29,4.914696E7,AAPL,248.4114249093192,248.52999979654948,1.96
2025-10-17,248.02,253.38,247.27,252.29,4.914696E7,AAPL,248.83285304478235,248.47166646321614,0.0
2025-10-17,248.02,253.38,247.27,252.29,4.914696E7,AAPL,249.52428109305245,248.4133331298828,0.0
2025-10-17,248.02,253.38,247.27,252.29,4.914696E7,AAPL,250.21570914132255,248.3549997965495,0.0
2025-10-17,248.02,253.38,247.27,252.29,4.914696E7,AAPL,250.90713718959265,248.29666646321616,0.0
2025-10-20,255.885,264.375,255.63,262.24,9.0483032E7,AAPL,253.0199933733259,248.86233266194662,3.94
2025-10-20,255.885,264.375,255.63,262.24,9.0483032E7,AAPL,255.13284955705916,249.4279988606771,0.0
2025-10-20,255.885,264.375,255.63,262.24,9.0483032E7,AAPL,256.5542776925223,249.99366505940756,0.0
2025-10-20,255.885,264.375,255.63,262.24,9.0483032E7,AAPL,257.9757058279855,250.55933125813803,0.0
2025-10-20,255.885,264.375,255.63,262.24,9.0483032E7,AAPL,259.39713396344865,251.1249974568685,0.0
2025-10-21,261.88,265.29,261.83,262.77,4.6695948E7,AAPL,260.89427621024,251.6286636352539,0.2
2025-10-21,261.88,265.29,261.83,262.77,4.6695948E7,AAPL,262.39141845703125,252.13232981363933,0.0
2025-10-21,261.88,265.29,261.83,262.77,4.6695948E7,AAPL,262.4671325683594,252.63599599202473,0.0
2025-10-21,261.88,265.29,261.83,262.77,4.6695948E7,AAPL,262.5428466796875,253.13966217041016,0.0
2025-10-21,261.88,265.29,261.83,262.77,4.6695948E7,AAPL,262.6185607910156,253.64332834879556,0.0
2025-10-22,262.65,262.85,255.43,258.45,4.5015256E7,AAPL,262.07713535853793,253.99932861328125,-1.64
2025-10-22,262.65,262.85,255.43,258.45,4.5015256E7,AAPL,261.5357099260603,254.35532887776694,0.0
2025-10-22,262.65,262.85,255.43,258.45,4.5015256E7,AAPL,260.9185703822545,254.7113291422526,0.0
2025-10-22,262.65,262.85,255.43,258.45,4.5015256E7,AAPL,260.30143083844865,255.06732940673828,0.0
2025-10-22,262.65,262.85,255.43,258.45,4.5015256E7,AAPL,259.68429129464283,255.42332967122397,0.0
2025-10-23,259.94,260.62,258.0101,259.58,3.275494E7,AAPL,259.22857666015625,255.76466267903646,0.44
2025-10-23,259.94,260.62,258.0101,259.58,3.275494E7,AAPL,258.77286202566967,256.105995686849,0.0
2025-10-23,259.94,260.62,258.0101,259.58,3.275494E7,AAPL,258.93428693498885,256.44732869466145,0.0
